cohort_id,collection_point_id,id,attribute,branch_id,created_at,created_by,date,day,end_time,is_active,name,reason,remarks,start_time,status,updated_at,updated_by,visit_number,visitor_id,visitor_name,week
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,04cbcefa-41c5-45ee-8ad1-fd9ec59222ae,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-04-15 00:00:00.000+0000,15,2024-04-15 04:13:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hhhh,2024-04-15 00:13:00.000+0000,CREATED,2024-01-31 05:13:19.690+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,42,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,3
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,05d1195f-42e2-4aec-8d15-0608854cf8f1,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-07-01 00:00:00.000+0000,1,2024-07-01 04:30:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,yui,2024-07-01 11:30:00.000+0000,CREATED,2024-01-31 05:30:36.292+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,47,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,0f0d8833-5956-48e7-8050-c98896ef880f,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-03-01 00:00:00.000+0000,1,2024-03-01 20:36:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,ggh,2024-03-01 19:36:00.000+0000,CREATED,2024-01-30 12:37:44.845+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,39,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,237ba9f8-8591-4548-b710-6a911305574d,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-05-15 00:00:00.000+0000,15,2024-05-15 04:18:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,jdjkd,2024-05-15 11:18:00.000+0000,CREATED,2024-01-31 05:18:53.183+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,44,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,3
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,2560a35a-50dd-4566-a452-8b59ffa8324e,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-03-15 00:00:00.000+0000,15,2024-03-15 11:06:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hwyse,2024-03-15 11:06:00.000+0000,CREATED,2024-01-31 05:06:45.665+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,40,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,3
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,2751efb3-cd10-43e1-90ed-b1b97607e4b4,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-08-12 00:00:00.000+0000,12,2024-08-12 01:40:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hh,2024-08-12 11:40:00.000+0000,CREATED,2024-01-31 05:41:21.457+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,50,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,3
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,2afd02de-9253-4ef0-985a-1c1c098bb4f6,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-05-01 00:00:00.000+0000,1,2024-05-01 05:14:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hhh,2024-05-01 01:14:00.000+0000,CREATED,2024-01-31 05:15:47.956+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,43,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,3b4bba16-6a25-4582-b3c1-481811ae420c,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2023-11-14 00:00:00.000+0000,14,2023-11-14 01:30:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,dgh,2023-11-14 00:00:00.000+0000,CREATED,2024-01-30 11:45:38.031+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,31,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,3
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,4832e9e9-efe1-45e7-9554-13170b0a2f7c,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-07-29 00:00:00.000+0000,29,2024-07-29 05:36:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hdjjd,2024-07-29 02:36:00.000+0000,CREATED,2024-01-31 05:37:01.468+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,49,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,5
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,55305418-c53e-4514-ac39-1d6f40f48ff3,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-02-17 00:00:00.000+0000,17,2024-02-17 19:40:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hehherh,2024-02-17 19:34:00.000+0000,CREATED,2024-01-30 12:34:56.347+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,38,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,3
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,6640d5ef-5ff3-4385-91a2-02fd52321710,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2023-11-01 00:00:00.000+0000,1,2023-11-01 01:30:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,shvc,2023-11-01 00:00:00.000+0000,CREATED,2024-01-30 11:26:59.781+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,30,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,a1dac710-24e8-4722-b556-eea3e698cd83,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-01-22 00:00:00.000+0000,22,2024-01-22 20:15:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb, dcdcrfv,2024-01-22 18:15:00.000+0000,CREATED,2024-01-30 12:16:10.437+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,36,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,a243d634-e019-4b73-90b0-6da68fd2163b,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2023-11-28 00:00:00.000+0000,28,2023-11-28 01:30:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,edfh,2023-11-28 00:00:00.000+0000,CREATED,2024-01-30 11:48:33.177+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,32,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,5
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,a809173d-d4cc-4e6b-94df-5d9548b8622d,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2023-12-28 00:00:00.000+0000,28,2023-12-28 01:30:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,ggjj,2023-12-28 00:00:00.000+0000,CREATED,2024-01-30 12:10:57.877+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,34,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,5
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,b71fa4f2-a8fe-43e7-9740-a475832f1f2c,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-06-16 00:00:00.000+0000,16,2024-06-16 02:27:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hhhh,2024-06-16 11:27:00.000+0000,CREATED,2024-01-31 05:27:28.297+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,46,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,bbd7fa00-c6ec-4745-944a-45caf2485b7c,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-08-26 00:00:00.000+0000,26,2024-08-26 01:45:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,yuk,2024-08-26 11:45:00.000+0000,CREATED,2024-01-31 05:45:51.753+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,51,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,5
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,be1b0dc7-6bf0-4158-894e-0440e1b44b1d,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2023-12-14 00:00:00.000+0000,14,2023-12-14 20:05:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,"yy
",2023-12-14 18:04:00.000+0000,CREATED,2024-01-30 12:05:07.147+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,33,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,3
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,bf111baf-b590-4113-9eef-f45f8dfe2b26,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-09-23 00:00:00.000+0000,23,2024-09-23 04:50:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hjj,2024-09-23 11:50:00.000+0000,CREATED,2024-01-31 05:50:30.769+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,53,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,c78412a6-be73-4a68-970e-2227215e19ad,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-04-01 00:00:00.000+0000,1,2024-04-01 02:08:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hhhh,2024-04-01 11:08:00.000+0000,CREATED,2024-01-31 05:08:37.005+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,41,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,ccba21a4-8314-48cf-ae51-955e619b7a69,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-02-03 00:00:00.000+0000,3,2024-02-03 19:33:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,ftyg,2024-02-03 18:33:00.000+0000,CREATED,2024-01-30 12:33:26.849+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,37,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,ce3b59eb-78d5-4fb5-bcb9-ccfb64b9d7d4,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-01-08 00:00:00.000+0000,8,2024-01-08 20:12:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hhhh,2024-01-08 18:12:00.000+0000,CREATED,2024-01-30 12:12:15.489+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,35,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,d11f79c0-7fdf-4799-96c7-a6b40e8f438b,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-07-15 00:00:00.000+0000,15,2024-07-15 03:34:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,hhh,2024-07-15 11:34:00.000+0000,CREATED,2024-01-31 05:34:08.334+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,48,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,3
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,d1fa53e2-5db4-49c8-80b3-454af7e5d9dc,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-06-02 00:00:00.000+0000,2,2024-06-02 05:23:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,gyi,2024-06-02 01:23:00.000+0000,CREATED,2024-01-31 05:23:15.653+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,45,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,1befeca7-3f57-4989-abea-c24a1b2553a9,ff4da148-9363-4598-845f-43e0f031cdd3,"{""enterprise"":"""",""husFather"":""mofix"",""khanaId"":""2b"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""maria"",""spotName"":""pra one"",""village"":""sreenogor""}",bed8138a-1c80-40f0-8271-9bfd43be2acf,2024-01-30 11:15:17.781+0000,44029ee2-1b4d-416f-9528-074026cfebec,2024-09-09 00:00:00.000+0000,9,2024-09-09 03:49:00.000+0000,true,CP-3,2fc4a701-b446-416c-a144-0b26f7362cbb,gh,2024-09-09 11:49:00.000+0000,CREATED,2024-01-31 05:49:26.729+0000,b25838cc-2574-4ab6-ad66-a479ec6c6dc6,52,44029ee2-1b4d-416f-9528-074026cfebec,M.A Hannan,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,0c9198a5-614a-4881-9fd9-d5c45eda997c,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-08-25 00:00:00.000+0000,25,2024-08-25 01:30:00.000+0000,true,cp-1,,,2024-08-25 00:00:00.000+0000,CREATED,2024-06-26 06:57:38.127+0000,,44,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,5
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,0dc89b18-c2e8-4c47-aedb-891c6cc9c9d8,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-12-01 00:00:00.000+0000,1,2024-12-01 01:30:00.000+0000,true,cp-1,,,2024-12-01 00:00:00.000+0000,CREATED,2024-06-26 06:57:38.127+0000,,51,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,1705a71a-c821-458c-8caf-f8cbf85824c3,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-05-01 00:00:00.000+0000,1,2024-05-01 01:30:00.000+0000,true,cp-1,2fc4a701-b446-416c-a144-0b26f7362cbb,nh,2024-05-01 00:00:00.000+0000,CREATED,2024-06-26 07:14:45.264+0000,28ba11c1-6907-46f1-971f-3b643f5cc5ba,41,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,26a9f1b4-951f-4b7f-b380-c5e15de29451,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-07-01 00:00:00.000+0000,1,2024-07-01 01:30:00.000+0000,true,cp-1,2fc4a701-b446-416c-a144-0b26f7362cbb,nh,2024-07-01 00:00:00.000+0000,CREATED,2024-06-26 07:16:08.445+0000,28ba11c1-6907-46f1-971f-3b643f5cc5ba,43,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,2c36c886-d2b3-4a58-a004-18e0fa74995d,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-11-17 00:00:00.000+0000,17,2024-11-17 01:30:00.000+0000,true,cp-1,,,2024-11-17 00:00:00.000+0000,CREATED,2024-06-26 06:57:38.127+0000,,50,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,37afd9cc-8dbd-4c9c-b2c9-390732ec8852,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-09-08 00:00:00.000+0000,8,2024-09-08 01:30:00.000+0000,true,cp-1,,,2024-09-08 00:00:00.000+0000,CREATED,2024-06-26 06:57:38.127+0000,,45,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,5daa2816-0cf6-4bbb-bf70-2ba83f54ed87,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-12-29 00:00:00.000+0000,29,2024-12-29 01:30:00.000+0000,true,cp-1,,,2024-12-29 00:00:00.000+0000,CREATED,2024-06-26 06:57:38.127+0000,,53,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,5
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,733fa0a0-e527-49a0-aa0e-a2e7511e6967,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-10-20 00:00:00.000+0000,20,2024-10-20 01:30:00.000+0000,true,cp-1,,,2024-10-20 00:00:00.000+0000,CREATED,2024-06-26 06:57:38.127+0000,,48,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,9339c922-081f-4ba2-88da-2bb373308dd9,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-12-15 00:00:00.000+0000,15,2024-12-15 01:30:00.000+0000,true,cp-1,,,2024-12-15 00:00:00.000+0000,CREATED,2024-06-26 06:57:38.127+0000,,52,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,3
